,Date,HomeTeam,AwayTeam,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
443,2001-09-29,Everton,WestHam,H,17,46,2,2001
444,2001-09-29,Middlesbrough,Southampton,A,28,38,0,2001
445,2001-09-29,Tottenham,ManUnited,A,43,26,0,2001
446,2001-09-30,AstonVilla,Blackburn,H,1,4,2,2001
447,2001-09-30,Fulham,Chelsea,D,18,13,1,2001
448,2001-09-30,Ipswich,Leeds,A,21,22,0,2001
449,2001-09-30,Newcastle,Liverpool,A,29,24,0,2001
450,2001-10-13,Bolton,Newcastle,A,6,29,0,2001
451,2001-10-13,Charlton,Middlesbrough,D,12,28,1,2001
452,2001-10-13,Chelsea,Leicester,H,13,23,2,2001
453,2001-10-13,Ipswich,Everton,D,21,17,1,2001
454,2001-10-13,Liverpool,Leeds,D,24,22,1,2001
455,2001-10-13,Southampton,Arsenal,A,38,0,0,2001
456,2001-10-13,Sunderland,ManUnited,A,40,26,0,2001
457,2001-10-14,AstonVilla,Fulham,H,1,18,2,2001
458,2001-10-14,Blackburn,WestHam,H,4,46,2,2001
459,2001-10-15,Tottenham,Derby,H,43,16,2,2001
460,2001-10-20,Arsenal,Blackburn,D,0,4,1,2001
461,2001-10-20,Derby,Charlton,D,16,12,1,2001
462,2001-10-20,Everton,AstonVilla,H,17,1,2,2001
463,2001-10-20,Leicester,Liverpool,A,23,24,0,2001
464,2001-10-20,ManUnited,Bolton,A,26,6,0,2001
465,2001-10-20,WestHam,Southampton,H,46,38,2,2001
466,2001-10-21,Fulham,Ipswich,D,18,21,1,2001
467,2001-10-21,Leeds,Chelsea,D,22,13,1,2001
468,2001-10-21,Newcastle,Tottenham,A,29,43,0,2001
469,2001-10-22,Middlesbrough,Sunderland,H,28,40,2,2001
470,2001-10-24,AstonVilla,Charlton,H,1,12,2,2001
471,2001-10-24,Southampton,Ipswich,D,38,21,1,2001
472,2001-10-24,WestHam,Chelsea,H,46,13,2,2001
473,2001-10-27,AstonVilla,Bolton,H,1,6,2,2001
474,2001-10-27,Charlton,Liverpool,A,12,24,0,2001
475,2001-10-27,Everton,Newcastle,A,17,29,0,2001
476,2001-10-27,Fulham,Southampton,H,18,38,2,2001
477,2001-10-27,ManUnited,Leeds,D,26,22,1,2001
478,2001-10-27,Sunderland,Arsenal,D,40,0,1,2001
479,2001-10-27,Tottenham,Middlesbrough,H,43,28,2,2001
480,2001-10-28,Derby,Chelsea,D,16,13,1,2001
481,2001-10-28,Ipswich,WestHam,A,21,46,0,2001
482,2001-10-29,Blackburn,Leicester,D,4,23,1,2001
483,2001-03-11,Bolton,Everton,D,6,17,1,2001
484,2001-03-11,Leicester,Sunderland,H,23,40,2,2001
485,2001-03-11,Middlesbrough,Derby,H,28,16,2,2001
486,2001-03-11,Newcastle,AstonVilla,H,29,1,2,2001
487,2001-03-11,Southampton,Blackburn,A,38,4,0,2001
488,2001-03-11,WestHam,Fulham,A,46,18,0,2001
489,2001-04-11,Arsenal,Charlton,A,0,12,0,2001
490,2001-04-11,Chelsea,Ipswich,H,13,21,2,2001
491,2001-04-11,Leeds,Tottenham,H,22,43,2,2001
492,2001-04-11,Liverpool,ManUnited,H,24,26,2,2001
493,2001-11-17,AstonVilla,Middlesbrough,D,1,28,1,2001
494,2001-11-17,Blackburn,Liverpool,D,4,24,1,2001
495,2001-11-17,Derby,Southampton,H,16,38,2,2001
496,2001-11-17,Fulham,Newcastle,H,18,29,2,2001
497,2001-11-17,ManUnited,Leicester,H,26,23,2,2001
498,2001-11-17,Tottenham,Arsenal,D,43,0,1,2001
499,2001-11-18,Everton,Chelsea,D,17,13,1,2001
500,2001-11-18,Ipswich,Bolton,A,21,6,0,2001
501,2001-11-18,Sunderland,Leeds,H,40,22,2,2001
502,2001-11-19,Charlton,WestHam,D,12,46,1,2001
503,2001-11-24,Bolton,Fulham,D,6,18,1,2001
504,2001-11-24,Chelsea,Blackburn,D,13,4,1,2001
505,2001-11-24,Leicester,Everton,D,23,17,1,2001
506,2001-11-24,Newcastle,Derby,H,29,16,2,2001
507,2001-11-24,Southampton,Charlton,H,38,12,2,2001
508,2001-11-24,WestHam,Tottenham,A,46,43,0,2001
509,2001-11-25,Arsenal,ManUnited,H,0,26,2,2001
510,2001-11-25,Leeds,AstonVilla,D,22,1,1,2001
511,2001-11-25,Liverpool,Sunderland,H,24,40,2,2001
512,2001-11-25,Middlesbrough,Ipswich,D,28,21,1,2001
513,2001-01-12,AstonVilla,Leicester,A,1,23,0,2001
514,2001-01-12,Blackburn,Middlesbrough,A,4,28,0,2001
515,2001-01-12,Charlton,Newcastle,D,12,29,1,2001
516,2001-01-12,Derby,Liverpool,A,16,24,0,2001
517,2001-01-12,Ipswich,Arsenal,A,21,0,0,2001
518,2001-01-12,ManUnited,Chelsea,A,26,13,0,2001
519,2001-01-12,Sunderland,WestHam,H,40,46,2,2001
520,2001-02-12,Everton,Southampton,H,17,38,2,2001
521,2001-02-12,Fulham,Leeds,D,18,22,1,2001
522,2001-03-12,Tottenham,Bolton,H,43,6,2,2001
523,2001-05-12,Chelsea,Charlton,A,13,12,0,2001
524,2001-05-12,WestHam,AstonVilla,D,46,1,1,2001
525,2001-08-12,Charlton,Tottenham,H,12,43,2,2001
526,2001-08-12,Derby,Bolton,H,16,6,2,2001
527,2001-08-12,Fulham,Everton,H,18,17,2,2001
528,2001-08-12,Leicester,Southampton,A,23,38,0,2001
529,2001-08-12,Liverpool,Middlesbrough,H,24,28,2,2001
530,2001-08-12,ManUnited,WestHam,A,26,46,0,2001
531,2001-09-12,Arsenal,AstonVilla,H,0,1,2,2001
532,2001-09-12,Blackburn,Leeds,A,4,22,0,2001
533,2001-09-12,Ipswich,Newcastle,A,21,29,0,2001
534,2001-09-12,Sunderland,Chelsea,D,40,13,1,2001
535,2001-12-12,Liverpool,Fulham,D,24,18,1,2001
536,2001-12-12,ManUnited,Derby,H,26,16,2,2001
537,2001-12-15,Bolton,Charlton,D,6,12,1,2001
538,2001-12-15,Everton,Derby,H,17,16,2,2001
539,2001-12-15,Middlesbrough,ManUnited,A,28,26,0,2001
540,2001-12-15,Newcastle,Blackburn,H,29,4,2,2001
541,2001-12-15,Southampton,Sunderland,H,38,40,2,2001
542,2001-12-15,Tottenham,Fulham,H,43,18,2,2001
543,2001-12-15,WestHam,Arsenal,D,46,0,1,2001
544,2001-12-16,Chelsea,Liverpool,H,13,24,2,2001
545,2001-12-16,Leeds,Leicester,D,22,23,1,2001
546,2001-12-17,AstonVilla,Ipswich,H,1,21,2,2001
547,2001-12-18,Arsenal,Newcastle,A,0,29,0,2001
548,2001-12-19,Leeds,Everton,H,22,17,2,2001
549,2001-12-22,Charlton,Blackburn,A,12,4,0,2001
550,2001-12-22,Derby,AstonVilla,H,16,1,2,2001
551,2001-12-22,Leeds,Newcastle,A,22,29,0,2001
552,2001-12-22,Leicester,WestHam,D,23,46,1,2001
553,2001-12-22,ManUnited,Southampton,H,26,38,2,2001
554,2001-12-22,Sunderland,Everton,H,40,17,2,2001
555,2001-12-22,Tottenham,Ipswich,A,43,21,0,2001
556,2001-12-23,Chelsea,Bolton,H,13,6,2,2001
557,2001-12-23,Liverpool,Arsenal,A,24,0,0,2001
558,2001-12-26,Arsenal,Chelsea,H,0,13,2,2001
559,2001-12-26,AstonVilla,Liverpool,A,1,24,0,2001
560,2001-12-26,Blackburn,Sunderland,A,4,40,0,2001
561,2001-12-26,Bolton,Leeds,A,6,22,0,2001
562,2001-12-26,Everton,ManUnited,A,17,26,0,2001
563,2001-12-26,Fulham,Charlton,D,18,12,1,2001
564,2001-12-26,Ipswich,Leicester,H,21,23,2,2001
565,2001-12-26,Newcastle,Middlesbrough,H,29,28,2,2001
566,2001-12-26,Southampton,Tottenham,H,38,43,2,2001
567,2001-12-26,WestHam,Derby,H,46,16,2,2001
568,2001-12-29,Arsenal,Middlesbrough,H,0,28,2,2001
569,2001-12-29,AstonVilla,Tottenham,D,1,43,1,2001
570,2001-12-29,Blackburn,Derby,A,4,16,0,2001
571,2001-12-29,Bolton,Leicester,D,6,23,1,2001
572,2001-12-29,Everton,Charlton,A,17,12,0,2001
573,2001-12-29,Ipswich,Sunderland,H,21,40,2,2001
574,2001-12-29,Newcastle,Chelsea,A,29,13,0,2001
575,2001-12-29,Southampton,Leeds,A,38,22,0,2001
576,2001-12-29,WestHam,Liverpool,D,46,24,1,2001
577,2001-12-30,Fulham,ManUnited,A,18,26,0,2001
578,2002-01-01,Charlton,Ipswich,H,12,21,2,2002
579,2002-01-01,Chelsea,Southampton,A,13,38,0,2002
580,2002-01-01,Leeds,WestHam,H,22,46,2,2002
581,2002-01-01,Liverpool,Bolton,D,24,6,1,2002
582,2002-01-01,Middlesbrough,Everton,H,28,17,2,2002
583,2002-01-01,Sunderland,AstonVilla,D,40,1,1,2002
584,2002-01-01,Tottenham,Blackburn,H,43,4,2,2002
585,2002-02-01,Derby,Fulham,A,16,18,0,2002
586,2002-02-01,ManUnited,Newcastle,H,26,29,2,2002
587,2002-09-01,Southampton,Liverpool,H,38,24,2,2002
588,2002-12-01,AstonVilla,Derby,H,1,16,2,2002
589,2002-12-01,Blackburn,Charlton,H,4,12,2,2002
590,2002-12-01,Bolton,Chelsea,D,6,13,1,2002
591,2002-12-01,Everton,Sunderland,H,17,40,2,2002
592,2002-12-01,Fulham,Middlesbrough,H,18,28,2,2002
593,2002-12-01,Ipswich,Tottenham,H,21,43,2,2002
594,2002-12-01,Newcastle,Leeds,H,29,22,2,2002
595,2002-12-01,WestHam,Leicester,H,46,23,2,2002
596,2002-01-13,Arsenal,Liverpool,D,0,24,1,2002
597,2002-01-13,Southampton,ManUnited,A,38,26,0,2002
598,2002-01-19,Derby,Ipswich,A,16,21,0,2002
599,2002-01-19,Leicester,Newcastle,D,23,29,1,2002
600,2002-01-19,Liverpool,Southampton,D,24,38,1,2002
601,2002-01-19,ManUnited,Blackburn,H,26,4,2,2002
602,2002-01-19,Middlesbrough,Bolton,D,28,6,1,2002
603,2002-01-19,Sunderland,Fulham,D,40,18,1,2002
604,2002-01-19,Tottenham,Everton,D,43,17,1,2002
605,2002-01-20,Chelsea,WestHam,H,13,46,2,2002
606,2002-01-20,Leeds,Arsenal,D,22,0,1,2002
607,2002-01-21,Charlton,AstonVilla,A,12,1,0,2002
608,2002-01-22,ManUnited,Liverpool,A,26,24,0,2002
609,2002-01-23,Leicester,Arsenal,A,23,0,0,2002
610,2002-01-29,Bolton,ManUnited,A,6,26,0,2002
611,2002-01-29,Charlton,Derby,H,12,16,2,2002
612,2002-01-29,Sunderland,Middlesbrough,A,40,28,0,2002
613,2002-01-30,AstonVilla,Everton,D,1,17,1,2002
614,2002-01-30,Blackburn,Arsenal,A,4,0,0,2002
615,2002-01-30,Chelsea,Leeds,H,13,22,2,2002
616,2002-01-30,Ipswich,Fulham,H,21,18,2,2002
617,2002-01-30,Liverpool,Leicester,H,24,23,2,2002
618,2002-01-30,Southampton,WestHam,H,38,46,2,2002
619,2002-01-30,Tottenham,Newcastle,A,43,29,0,2002
620,2002-02-02,Arsenal,Southampton,D,0,38,1,2002
621,2002-02-02,Derby,Tottenham,H,16,43,2,2002
622,2002-02-02,Everton,Ipswich,A,17,21,0,2002
623,2002-02-02,Fulham,AstonVilla,D,18,1,1,2002
624,2002-02-02,Leicester,Chelsea,A,23,13,0,2002
625,2002-02-02,ManUnited,Sunderland,H,26,40,2,2002
626,2002-02-02,Newcastle,Bolton,H,29,6,2,2002
627,2002-02-02,WestHam,Blackburn,H,46,4,2,2002
628,2002-03-02,Leeds,Liverpool,A,22,24,0,2002
629,2002-03-02,Middlesbrough,Charlton,D,28,12,1,2002
630,2002-09-02,AstonVilla,Chelsea,D,1,13,1,2002
631,2002-09-02,Bolton,WestHam,H,6,46,2,2002
632,2002-09-02,Derby,Sunderland,A,16,40,0,2002
633,2002-09-02,Fulham,Blackburn,H,18,4,2,2002
634,2002-09-02,Ipswich,Liverpool,A,21,24,0,2002
635,2002-09-02,Middlesbrough,Leeds,D,28,22,1,2002
636,2002-09-02,Newcastle,Southampton,H,29,38,2,2002
637,2002-09-02,Tottenham,Leicester,H,43,23,2,2002
638,2002-10-02,Charlton,ManUnited,A,12,26,0,2002
639,2002-10-02,Everton,Arsenal,A,17,0,0,2002
640,2002-02-19,Middlesbrough,Fulham,H,28,18,2,2002
641,2002-02-23,Arsenal,Fulham,H,0,18,2,2002
642,2002-02-23,Leicester,Derby,A,23,16,0,2002
643,2002-02-23,Liverpool,Everton,D,24,17,1,2002
644,2002-02-23,ManUnited,AstonVilla,H,26,1,2,2002
645,2002-02-23,Southampton,Bolton,D,38,6,1,2002
646,2002-02-23,WestHam,Middlesbrough,H,46,28,2,2002
647,2002-02-24,Leeds,Charlton,D,22,12,1,2002
648,2002-02-24,Sunderland,Newcastle,A,40,29,0,2002
649,2002-02-03,AstonVilla,WestHam,H,1,46,2,2002
650,2002-02-03,Bolton,Blackburn,D,6,4,1,2002
651,2002-02-03,Charlton,Chelsea,H,12,13,2,2002
652,2002-02-03,Fulham,Liverpool,A,18,24,0,2002
653,2002-02-03,Ipswich,Southampton,A,21,38,0,2002
654,2002-02-03,Middlesbrough,Leicester,H,28,23,2,2002
655,2002-02-03,Newcastle,Arsenal,A,29,0,0,2002
656,2002-02-03,Tottenham,Sunderland,H,43,40,2,2002
657,2002-03-03,Derby,ManUnited,D,16,26,1,2002
658,2002-03-03,Everton,Leeds,D,17,22,1,2002
659,2002-05-03,Arsenal,Derby,H,0,16,2,2002
660,2002-05-03,Blackburn,AstonVilla,H,4,1,2,2002
661,2002-05-03,Sunderland,Bolton,H,40,6,2,2002
662,2002-06-03,Chelsea,Fulham,H,13,18,2,2002
663,2002-06-03,Leeds,Ipswich,H,22,21,2,2002
664,2002-06-03,Liverpool,Newcastle,H,24,29,2,2002
665,2002-06-03,ManUnited,Tottenham,H,26,43,2,2002
666,2002-06-03,Southampton,Middlesbrough,D,38,28,1,2002
667,2002-06-03,WestHam,Everton,H,46,17,2,2002
668,2002-09-03,Leicester,Charlton,D,23,12,1,2002
669,2002-03-13,Blackburn,Ipswich,H,4,21,2,2002
670,2002-03-13,Chelsea,Tottenham,H,13,43,2,2002
671,2002-03-16,Bolton,Derby,A,6,16,0,2002
672,2002-03-16,Chelsea,Sunderland,H,13,40,2,2002
673,2002-03-16,Everton,Fulham,H,17,18,2,2002
674,2002-03-16,Middlesbrough,Liverpool,A,28,24,0,2002
675,2002-03-16,Newcastle,Ipswich,D,29,21,1,2002
676,2002-03-16,Southampton,Leicester,D,38,23,1,2002
677,2002-03-16,WestHam,ManUnited,A,46,26,0,2002
678,2002-03-17,AstonVilla,Arsenal,A,1,0,0,2002
679,2002-03-17,Leeds,Blackburn,H,22,4,2,2002
680,2002-03-18,Tottenham,Charlton,A,43,12,0,2002
681,2002-03-23,Charlton,Bolton,A,12,6,0,2002
682,2002-03-23,Derby,Everton,A,16,17,0,2002
683,2002-03-23,Ipswich,AstonVilla,D,21,1,1,2002
684,2002-03-23,Leicester,Leeds,A,23,22,0,2002
685,2002-03-23,ManUnited,Middlesbrough,A,26,28,0,2002
686,2002-03-23,Sunderland,Southampton,D,40,38,1,2002
687,2002-03-24,Fulham,Tottenham,A,18,43,0,2002
688,2002-03-24,Liverpool,Chelsea,H,24,13,2,2002
689,2002-03-29,Newcastle,Everton,H,29,17,2,2002
690,2002-03-30,Arsenal,Sunderland,H,0,40,2,2002
691,2002-03-30,Bolton,AstonVilla,H,6,1,2,2002
692,2002-03-30,Chelsea,Derby,H,13,16,2,2002
693,2002-03-30,Leeds,ManUnited,A,22,26,0,2002
694,2002-03-30,Leicester,Blackburn,H,23,4,2,2002
695,2002-03-30,Liverpool,Charlton,H,24,12,2,2002
696,2002-03-30,Middlesbrough,Tottenham,D,28,43,1,2002
697,2002-03-30,Southampton,Fulham,D,38,18,1,2002
698,2002-03-30,WestHam,Ipswich,H,46,21,2,2002
699,2002-01-04,Blackburn,Southampton,H,4,38,2,2002
700,2002-01-04,Charlton,Arsenal,A,12,0,0,2002
701,2002-01-04,Derby,Middlesbrough,A,16,28,0,2002
702,2002-01-04,Everton,Bolton,H,17,6,2,2002
703,2002-01-04,Fulham,WestHam,A,18,46,0,2002
704,2002-01-04,Ipswich,Chelsea,D,21,13,1,2002
705,2002-01-04,Sunderland,Leicester,H,40,23,2,2002
706,2002-01-04,Tottenham,Leeds,H,43,22,2,2002
707,2002-02-04,AstonVilla,Newcastle,D,1,29,1,2002
708,2002-06-04,Arsenal,Tottenham,H,0,43,2,2002
709,2002-06-04,Bolton,Ipswich,H,6,21,2,2002
710,2002-06-04,Chelsea,Everton,H,13,17,2,2002
711,2002-06-04,Leicester,ManUnited,A,23,26,0,2002
712,2002-06-04,Middlesbrough,AstonVilla,H,28,1,2,2002
713,2002-06-04,Southampton,Derby,H,38,16,2,2002
714,2002-06-04,WestHam,Charlton,H,46,12,2,2002
715,2002-07-04,Leeds,Sunderland,H,22,40,2,2002
716,2002-08-04,Newcastle,Fulham,D,29,18,1,2002
717,2002-10-04,Blackburn,Chelsea,D,4,13,1,2002
718,2002-04-13,AstonVilla,Leeds,A,1,22,0,2002
719,2002-04-13,Charlton,Southampton,D,12,38,1,2002
720,2002-04-13,Derby,Newcastle,A,16,29,0,2002
721,2002-04-13,Everton,Leicester,D,17,23,1,2002
722,2002-04-13,Sunderland,Liverpool,A,40,24,0,2002
723,2002-04-13,Tottenham,WestHam,D,43,46,1,2002
724,2002-04-20,Bolton,Tottenham,D,6,43,1,2002
725,2002-04-20,Chelsea,ManUnited,A,13,26,0,2002
726,2002-04-20,Leeds,Fulham,A,22,18,0,2002
727,2002-04-20,Leicester,AstonVilla,D,23,1,1,2002
728,2002-04-20,Liverpool,Derby,H,24,16,2,2002
729,2002-04-20,Middlesbrough,Blackburn,A,28,4,0,2002
730,2002-04-20,Newcastle,Charlton,H,29,12,2,2002
731,2002-04-20,Southampton,Everton,A,38,17,0,2002
732,2002-04-20,WestHam,Sunderland,H,46,40,2,2002
733,2002-04-21,Arsenal,Ipswich,H,0,21,2,2002
734,2002-04-23,Blackburn,Newcastle,D,4,29,1,2002
735,2002-04-23,Fulham,Bolton,H,18,6,2,2002
736,2002-04-24,Arsenal,WestHam,H,0,46,2,2002
737,2002-04-24,Ipswich,Middlesbrough,H,21,28,2,2002
738,2002-04-27,AstonVilla,Southampton,H,1,38,2,2002
739,2002-04-27,Charlton,Sunderland,D,12,40,1,2002
740,2002-04-27,Derby,Leeds,A,16,22,0,2002
741,2002-04-27,Fulham,Leicester,D,18,23,1,2002
742,2002-04-27,Ipswich,ManUnited,A,21,26,0,2002
743,2002-04-27,Middlesbrough,Chelsea,A,28,13,0,2002
744,2002-04-27,Newcastle,WestHam,H,29,46,2,2002
745,2002-04-27,Tottenham,Liverpool,H,43,24,2,2002
746,2002-04-28,Everton,Blackburn,A,17,4,0,2002
747,2002-04-29,Bolton,Arsenal,A,6,0,0,2002
748,2002-08-05,Liverpool,Blackburn,H,24,4,2,2002
749,2002-08-05,ManUnited,Arsenal,A,26,0,0,2002
750,2002-11-05,Arsenal,Everton,H,0,17,2,2002
751,2002-11-05,Blackburn,Fulham,H,4,18,2,2002
752,2002-11-05,Chelsea,AstonVilla,A,13,1,0,2002
753,2002-11-05,Leeds,Middlesbrough,H,22,28,2,2002
754,2002-11-05,Leicester,Tottenham,H,23,43,2,2002
755,2002-11-05,Liverpool,Ipswich,H,24,21,2,2002
756,2002-11-05,ManUnited,Charlton,D,26,12,1,2002
757,2002-11-05,Southampton,Newcastle,H,38,29,2,2002
758,2002-11-05,Sunderland,Derby,D,40,16,1,2002
759,2002-11-05,WestHam,Bolton,H,46,6,2,2002
760,2018-10-08,ManUnited,Leicester,H,26,23,2,2018
761,2018-11-08,Bournemouth,Cardiff,H,7,11,2,2018
762,2018-11-08,Fulham,CrystalPalace,A,18,15,0,2018
763,2018-11-08,Huddersfield,Chelsea,A,19,13,0,2018
764,2018-11-08,Newcastle,Tottenham,A,29,43,0,2018
765,2018-11-08,Watford,Brighton,H,44,9,2,2018
766,2018-11-08,Wolves,Everton,D,49,17,1,2018
767,2018-12-08,Arsenal,ManCity,A,0,25,0,2018
768,2018-12-08,Liverpool,WestHam,H,24,46,2,2018
769,2018-12-08,Southampton,Burnley,D,38,10,1,2018
770,2018-08-18,Cardiff,Newcastle,D,11,29,1,2018
771,2018-08-18,Chelsea,Arsenal,H,13,0,2,2018
772,2018-08-18,Everton,Southampton,H,17,38,2,2018
773,2018-08-18,Leicester,Wolves,H,23,49,2,2018
774,2018-08-18,Tottenham,Fulham,H,43,18,2,2018
775,2018-08-18,WestHam,Bournemouth,A,46,7,0,2018
776,2018-08-19,Brighton,ManUnited,H,9,26,2,2018
777,2018-08-19,Burnley,Watford,A,10,44,0,2018
778,2018-08-19,ManCity,Huddersfield,H,25,19,2,2018
779,2018-08-20,CrystalPalace,Liverpool,A,15,24,0,2018
780,2018-08-25,Arsenal,WestHam,H,0,46,2,2018
781,2018-08-25,Bournemouth,Everton,D,7,17,1,2018
782,2018-08-25,Huddersfield,Cardiff,D,19,11,1,2018
783,2018-08-25,Liverpool,Brighton,H,24,9,2,2018
784,2018-08-25,Southampton,Leicester,A,38,23,0,2018
785,2018-08-25,Wolves,ManCity,D,49,25,1,2018
786,2018-08-26,Fulham,Burnley,H,18,10,2,2018
787,2018-08-26,Newcastle,Chelsea,A,29,13,0,2018
788,2018-08-26,Watford,CrystalPalace,H,44,15,2,2018
789,2018-08-27,ManUnited,Tottenham,A,26,43,0,2018
790,2018-01-09,Brighton,Fulham,D,9,18,1,2018
791,2018-01-09,Chelsea,Bournemouth,H,13,7,2,2018
792,2018-01-09,CrystalPalace,Southampton,A,15,38,0,2018
793,2018-01-09,Everton,Huddersfield,D,17,19,1,2018
794,2018-01-09,Leicester,Liverpool,A,23,24,0,2018
795,2018-01-09,ManCity,Newcastle,H,25,29,2,2018
796,2018-01-09,WestHam,Wolves,A,46,49,0,2018
797,2018-02-09,Burnley,ManUnited,A,10,26,0,2018
798,2018-02-09,Cardiff,Arsenal,A,11,0,0,2018
799,2018-02-09,Watford,Tottenham,H,44,43,2,2018
800,2018-09-15,Bournemouth,Leicester,H,7,23,2,2018
801,2018-09-15,Chelsea,Cardiff,H,13,11,2,2018
802,2018-09-15,Huddersfield,CrystalPalace,A,19,15,0,2018
803,2018-09-15,ManCity,Fulham,H,25,18,2,2018
804,2018-09-15,Newcastle,Arsenal,A,29,0,0,2018
805,2018-09-15,Tottenham,Liverpool,A,43,24,0,2018
806,2018-09-15,Watford,ManUnited,A,44,26,0,2018
807,2018-09-16,Everton,WestHam,A,17,46,0,2018
808,2018-09-16,Wolves,Burnley,H,49,10,2,2018
809,2018-09-17,Southampton,Brighton,D,38,9,1,2018
810,2018-09-22,Brighton,Tottenham,A,9,43,0,2018
811,2018-09-22,Burnley,Bournemouth,H,10,7,2,2018
812,2018-09-22,Cardiff,ManCity,A,11,25,0,2018
813,2018-09-22,CrystalPalace,Newcastle,D,15,29,1,2018
814,2018-09-22,Fulham,Watford,D,18,44,1,2018
815,2018-09-22,Leicester,Huddersfield,H,23,19,2,2018
816,2018-09-22,Liverpool,Southampton,H,24,38,2,2018
817,2018-09-22,ManUnited,Wolves,D,26,49,1,2018
818,2018-09-23,Arsenal,Everton,H,0,17,2,2018
819,2018-09-23,WestHam,Chelsea,D,46,13,1,2018
820,2018-09-29,Arsenal,Watford,H,0,44,2,2018
821,2018-09-29,Chelsea,Liverpool,D,13,24,1,2018
822,2018-09-29,Everton,Fulham,H,17,18,2,2018
823,2018-09-29,Huddersfield,Tottenham,A,19,43,0,2018
824,2018-09-29,ManCity,Brighton,H,25,9,2,2018
825,2018-09-29,Newcastle,Leicester,A,29,23,0,2018
826,2018-09-29,WestHam,ManUnited,H,46,26,2,2018
827,2018-09-29,Wolves,Southampton,H,49,38,2,2018
828,2018-09-30,Cardiff,Burnley,A,11,10,0,2018
829,2018-01-10,Bournemouth,CrystalPalace,H,7,15,2,2018
830,2018-05-10,Brighton,WestHam,H,9,46,2,2018
831,2018-06-10,Burnley,Huddersfield,D,10,19,1,2018
832,2018-06-10,CrystalPalace,Wolves,A,15,49,0,2018
833,2018-06-10,Leicester,Everton,A,23,17,0,2018
834,2018-06-10,ManUnited,Newcastle,H,26,29,2,2018
835,2018-06-10,Tottenham,Cardiff,H,43,11,2,2018
836,2018-06-10,Watford,Bournemouth,A,44,7,0,2018
837,2018-07-10,Fulham,Arsenal,A,18,0,0,2018
838,2018-07-10,Liverpool,ManCity,D,24,25,1,2018
839,2018-07-10,Southampton,Chelsea,A,38,13,0,2018
840,2018-10-20,Bournemouth,Southampton,D,7,38,1,2018
841,2018-10-20,Cardiff,Fulham,H,11,18,2,2018
842,2018-10-20,Chelsea,ManUnited,D,13,26,1,2018
843,2018-10-20,Huddersfield,Liverpool,A,19,24,0,2018
844,2018-10-20,ManCity,Burnley,H,25,10,2,2018
845,2018-10-20,Newcastle,Brighton,A,29,9,0,2018
846,2018-10-20,WestHam,Tottenham,A,46,43,0,2018
847,2018-10-20,Wolves,Watford,A,49,44,0,2018
848,2018-10-21,Everton,CrystalPalace,H,17,15,2,2018
849,2018-10-22,Arsenal,Leicester,H,0,23,2,2018
850,2018-10-27,Brighton,Wolves,H,9,49,2,2018
851,2018-10-27,Fulham,Bournemouth,A,18,7,0,2018
852,2018-10-27,Leicester,WestHam,D,23,46,1,2018
853,2018-10-27,Liverpool,Cardiff,H,24,11,2,2018
854,2018-10-27,Southampton,Newcastle,D,38,29,1,2018
855,2018-10-27,Watford,Huddersfield,H,44,19,2,2018
856,2018-10-28,Burnley,Chelsea,A,10,13,0,2018
857,2018-10-28,CrystalPalace,Arsenal,D,15,0,1,2018
858,2018-10-28,ManUnited,Everton,H,26,17,2,2018
859,2018-10-29,Tottenham,ManCity,A,43,25,0,2018
860,2018-03-11,Arsenal,Liverpool,D,0,24,1,2018
861,2018-03-11,Bournemouth,ManUnited,A,7,26,0,2018
862,2018-03-11,Cardiff,Leicester,A,11,23,0,2018
863,2018-03-11,Everton,Brighton,H,17,9,2,2018
864,2018-03-11,Newcastle,Watford,H,29,44,2,2018
865,2018-03-11,WestHam,Burnley,H,46,10,2,2018
866,2018-03-11,Wolves,Tottenham,A,49,43,0,2018
867,2018-04-11,Chelsea,CrystalPalace,H,13,15,2,2018
868,2018-04-11,ManCity,Southampton,H,25,38,2,2018
869,2018-05-11,Huddersfield,Fulham,H,19,18,2,2018
870,2018-10-11,Cardiff,Brighton,H,11,9,2,2018
871,2018-10-11,CrystalPalace,Tottenham,A,15,43,0,2018
872,2018-10-11,Huddersfield,WestHam,D,19,46,1,2018
873,2018-10-11,Leicester,Burnley,D,23,10,1,2018
874,2018-10-11,Newcastle,Bournemouth,H,29,7,2,2018
875,2018-10-11,Southampton,Watford,D,38,44,1,2018
876,2018-11-11,Arsenal,Wolves,D,0,49,1,2018
877,2018-11-11,Chelsea,Everton,D,13,17,1,2018
878,2018-11-11,Liverpool,Fulham,H,24,18,2,2018
879,2018-11-11,ManCity,ManUnited,H,25,26,2,2018
880,2018-11-24,Brighton,Leicester,D,9,23,1,2018
881,2018-11-24,Everton,Cardiff,H,17,11,2,2018
882,2018-11-24,Fulham,Southampton,H,18,38,2,2018
883,2018-11-24,ManUnited,CrystalPalace,D,26,15,1,2018
884,2018-11-24,Tottenham,Chelsea,H,43,13,2,2018
885,2018-11-24,Watford,Liverpool,A,44,24,0,2018
886,2018-11-24,WestHam,ManCity,A,46,25,0,2018
887,2018-11-25,Bournemouth,Arsenal,A,7,0,0,2018
888,2018-11-25,Wolves,Huddersfield,A,49,19,0,2018
889,2018-11-26,Burnley,Newcastle,A,10,29,0,2018
