,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamcat,AwayTeamcat,FTRcat,MatchYear
360,E0,1994-03-26,Chelsea,WestHam,2,0,H,11,42,2,1994
361,E0,1994-03-26,Coventry,Norwich,2,1,H,12,26,2,1994
362,E0,1994-03-26,Everton,Tottenham,0,1,A,15,39,0,1994
363,E0,1994-03-26,Ipswich,QPR,1,3,A,18,30,0,1994
364,E0,1994-03-26,Oldham,ManCity,0,0,D,28,22,1,1994
365,E0,1994-03-26,SheffieldUnited,Southampton,0,0,D,32,34,1,1994
366,E0,1994-03-27,Wimbledon,Leeds,1,0,H,44,19,2,1994
367,E0,1994-03-28,SheffieldUnited,WestHam,3,2,H,32,42,2,1994
368,E0,1994-03-29,Ipswich,ManCity,2,2,D,18,22,1,1994
369,E0,1994-03-29,Newcastle,Norwich,3,0,H,25,26,2,1994
370,E0,1994-03-29,Wimbledon,Blackburn,4,1,H,44,4,2,1994
371,E0,1994-03-30,AstonVilla,Everton,0,0,D,1,15,1,1994
372,E0,1994-03-30,ManUnited,Liverpool,1,0,H,23,21,2,1994
373,E0,1994-03-30,SheffieldWeds,Chelsea,3,1,H,33,11,2,1994
374,E0,1994-03-30,Southampton,Oldham,1,3,A,34,28,0,1994
375,E0,1994-01-04,Leeds,Newcastle,1,1,D,19,25,1,1994
376,E0,1994-02-04,Arsenal,Swindon,1,1,D,0,38,1,1994
377,E0,1994-02-04,Blackburn,ManUnited,2,0,H,4,23,2,1994
378,E0,1994-02-04,Chelsea,Southampton,2,0,H,11,34,2,1994
379,E0,1994-02-04,Coventry,Wimbledon,1,2,A,12,44,0,1994
380,E0,1994-02-04,Liverpool,SheffieldUnited,1,2,A,21,32,0,1994
381,E0,1994-02-04,ManCity,AstonVilla,3,0,H,22,1,2,1994
382,E0,1994-02-04,Norwich,Tottenham,1,2,A,26,39,0,1994
383,E0,1994-02-04,Oldham,QPR,4,1,H,28,30,2,1994
384,E0,1994-02-04,SheffieldWeds,Everton,5,1,H,33,15,2,1994
385,E0,1994-02-04,WestHam,Ipswich,2,1,H,42,18,2,1994
386,E0,1994-04-04,AstonVilla,Norwich,0,0,D,1,26,1,1994
387,E0,1994-04-04,Everton,Blackburn,0,3,A,15,4,0,1994
388,E0,1994-04-04,Ipswich,Coventry,0,2,A,18,12,0,1994
389,E0,1994-04-04,ManUnited,Oldham,3,2,H,23,28,2,1994
390,E0,1994-04-04,Newcastle,Chelsea,0,0,D,25,11,1,1994
391,E0,1994-04-04,QPR,Leeds,0,4,A,30,19,0,1994
392,E0,1994-04-04,SheffieldUnited,Arsenal,1,1,D,32,0,1,1994
393,E0,1994-04-04,Southampton,ManCity,0,1,A,34,22,0,1994
394,E0,1994-04-04,Swindon,SheffieldWeds,0,1,A,38,33,0,1994
395,E0,1994-04-04,Tottenham,WestHam,1,4,A,39,42,0,1994
396,E0,1994-04-04,Wimbledon,Liverpool,1,1,D,44,21,1,1994
397,E0,1994-09-04,Coventry,Tottenham,1,0,H,12,39,2,1994
398,E0,1994-09-04,Liverpool,Ipswich,1,0,H,21,18,2,1994
399,E0,1994-09-04,ManCity,Newcastle,2,1,H,22,25,2,1994
400,E0,1994-09-04,Norwich,Southampton,4,5,A,26,34,0,1994
401,E0,1994-09-04,SheffieldWeds,QPR,3,1,H,33,30,2,1994
402,E0,1994-09-04,WestHam,Everton,0,1,A,42,15,0,1994
403,E0,1994-11-04,Blackburn,AstonVilla,1,0,H,4,1,2,1994
404,E0,1994-04-13,QPR,Chelsea,1,1,D,30,11,1,1994
405,E0,1994-04-16,Arsenal,Chelsea,1,0,H,0,11,2,1994
406,E0,1994-04-16,Coventry,SheffieldWeds,1,1,D,12,33,1,1994
407,E0,1994-04-16,Ipswich,Swindon,1,1,D,18,38,1,1994
408,E0,1994-04-16,Liverpool,Newcastle,0,2,A,21,25,0,1994
409,E0,1994-04-16,ManCity,Norwich,1,1,D,22,26,1,1994
410,E0,1994-04-16,Oldham,WestHam,1,2,A,28,42,0,1994
411,E0,1994-04-16,QPR,Everton,2,1,H,30,15,2,1994
412,E0,1994-04-16,SheffieldUnited,AstonVilla,1,2,A,32,1,0,1994
413,E0,1994-04-16,Southampton,Blackburn,3,1,H,34,4,2,1994
414,E0,1994-04-16,Wimbledon,ManUnited,1,0,H,44,23,2,1994
415,E0,1994-04-17,Leeds,Tottenham,2,0,H,19,39,2,1994
416,E0,1994-04-19,Arsenal,Wimbledon,1,1,D,0,44,1,1994
417,E0,1994-04-23,AstonVilla,Arsenal,1,2,A,1,0,0,1994
418,E0,1994-04-23,Chelsea,Leeds,1,1,D,11,19,1,1994
419,E0,1994-04-23,Everton,Coventry,0,0,D,15,12,1,1994
420,E0,1994-04-23,ManUnited,ManCity,2,0,H,23,22,2,1994
421,E0,1994-04-23,Newcastle,Oldham,3,2,H,25,28,2,1994
422,E0,1994-04-23,Norwich,SheffieldUnited,0,1,A,26,32,0,1994
423,E0,1994-04-23,SheffieldWeds,Ipswich,5,0,H,33,18,2,1994
424,E0,1994-04-23,Swindon,Wimbledon,2,4,A,38,44,0,1994
425,E0,1994-04-23,Tottenham,Southampton,3,0,H,39,34,2,1994
426,E0,1994-04-23,WestHam,Liverpool,1,2,A,42,21,0,1994
427,E0,1994-04-24,Blackburn,QPR,1,1,D,4,30,1,1994
428,E0,1994-04-26,Wimbledon,Oldham,3,0,H,44,28,2,1994
429,E0,1994-04-27,Chelsea,Swindon,2,0,H,11,38,2,1994
430,E0,1994-04-27,Leeds,ManUnited,0,2,A,19,23,0,1994
431,E0,1994-04-27,Newcastle,AstonVilla,5,1,H,25,1,2,1994
432,E0,1994-04-27,QPR,Arsenal,1,1,D,30,0,1,1994
433,E0,1994-04-27,WestHam,Blackburn,1,2,A,42,4,0,1994
434,E0,1994-04-30,Arsenal,WestHam,0,2,A,0,42,0,1994
435,E0,1994-04-30,Leeds,Everton,3,0,H,19,15,2,1994
436,E0,1994-04-30,Liverpool,Norwich,0,1,A,21,26,0,1994
437,E0,1994-04-30,ManCity,Chelsea,2,2,D,22,11,1,1994
438,E0,1994-04-30,Oldham,SheffieldWeds,0,0,D,28,33,1,1994
439,E0,1994-04-30,QPR,Swindon,1,3,A,30,38,0,1994
440,E0,1994-04-30,SheffieldUnited,Newcastle,2,0,H,32,25,2,1994
441,E0,1994-04-30,Southampton,AstonVilla,4,1,H,34,1,2,1994
442,E0,1994-04-30,Wimbledon,Tottenham,2,1,H,44,39,2,1994
443,E0,1994-01-05,Ipswich,ManUnited,1,2,A,18,23,0,1994
444,E0,1994-02-05,Coventry,Blackburn,2,1,H,12,4,2,1994
445,E0,1994-03-05,Leeds,SheffieldWeds,2,2,D,19,33,1,1994
446,E0,1994-03-05,Oldham,SheffieldUnited,1,1,D,28,32,1,1994
447,E0,1994-03-05,QPR,WestHam,0,0,D,30,42,1,1994
448,E0,1994-04-05,Chelsea,Coventry,1,2,A,11,12,0,1994
449,E0,1994-04-05,ManUnited,Southampton,2,0,H,23,34,2,1994
450,E0,1994-05-05,Oldham,Tottenham,0,2,A,28,39,0,1994
451,E0,1994-07-05,AstonVilla,Liverpool,2,1,H,1,21,2,1994
452,E0,1994-07-05,Blackburn,Ipswich,0,0,D,4,18,1,1994
453,E0,1994-07-05,Chelsea,SheffieldUnited,3,2,H,11,32,2,1994
454,E0,1994-07-05,Everton,Wimbledon,3,2,H,15,44,2,1994
455,E0,1994-07-05,Newcastle,Arsenal,2,0,H,25,0,2,1994
456,E0,1994-07-05,Norwich,Oldham,1,1,D,26,28,1,1994
457,E0,1994-07-05,SheffieldWeds,ManCity,1,1,D,33,22,1,1994
458,E0,1994-07-05,Swindon,Leeds,0,5,A,38,19,0,1994
459,E0,1994-07-05,Tottenham,QPR,1,2,A,39,30,0,1994
460,E0,1994-07-05,WestHam,Southampton,3,3,D,42,34,1,1994
461,E0,1994-08-05,ManUnited,Coventry,0,0,D,23,12,1,1994
462,E0,1994-08-20,Arsenal,ManCity,3,0,H,0,22,2,1994
463,E0,1994-08-20,Chelsea,Norwich,2,0,H,11,26,2,1994
464,E0,1994-08-20,Coventry,Wimbledon,1,1,D,12,44,1,1994
465,E0,1994-08-20,CrystalPalace,Liverpool,1,6,A,13,21,0,1994
466,E0,1994-08-20,Everton,AstonVilla,2,2,D,15,1,1,1994
467,E0,1994-08-20,Ipswich,NottmForest,0,1,A,18,27,0,1994
468,E0,1994-08-20,ManUnited,QPR,2,0,H,23,30,2,1994
469,E0,1994-08-20,SheffieldWeds,Tottenham,3,4,A,33,39,0,1994
470,E0,1994-08-20,Southampton,Blackburn,1,1,D,34,4,1,1994
471,E0,1994-08-20,WestHam,Leeds,0,0,D,42,19,1,1994
472,E0,1994-08-21,Leicester,Newcastle,1,3,A,20,25,0,1994
473,E0,1994-08-22,NottmForest,ManUnited,1,1,D,27,23,1,1994
474,E0,1994-08-23,Blackburn,Leicester,3,0,H,4,20,2,1994
475,E0,1994-08-23,Leeds,Arsenal,1,0,H,19,0,2,1994
476,E0,1994-08-23,Wimbledon,Ipswich,1,1,D,44,18,1,1994
477,E0,1994-08-24,AstonVilla,Southampton,1,1,D,1,34,1,1994
478,E0,1994-08-24,ManCity,WestHam,3,0,H,22,42,2,1994
479,E0,1994-08-24,Newcastle,Coventry,4,0,H,25,12,2,1994
480,E0,1994-08-24,Norwich,CrystalPalace,0,0,D,26,13,1,1994
481,E0,1994-08-24,QPR,SheffieldWeds,3,2,H,30,33,2,1994
482,E0,1994-08-24,Tottenham,Everton,2,1,H,39,15,2,1994
483,E0,1994-08-27,AstonVilla,CrystalPalace,1,1,D,1,13,1,1994
484,E0,1994-08-27,Blackburn,Coventry,4,0,H,4,12,2,1994
485,E0,1994-08-27,Leeds,Chelsea,2,3,A,19,11,0,1994
486,E0,1994-08-27,ManCity,Everton,4,0,H,22,15,2,1994
487,E0,1994-08-27,Newcastle,Southampton,5,1,H,25,34,2,1994
488,E0,1994-08-27,Norwich,WestHam,1,0,H,26,42,2,1994
489,E0,1994-08-27,NottmForest,Leicester,1,0,H,27,20,2,1994
490,E0,1994-08-27,QPR,Ipswich,1,2,A,30,18,0,1994
491,E0,1994-08-27,Tottenham,ManUnited,0,1,A,39,23,0,1994
492,E0,1994-08-27,Wimbledon,SheffieldWeds,0,1,A,44,33,0,1994
493,E0,1994-08-28,Liverpool,Arsenal,3,0,H,21,0,2,1994
494,E0,1994-08-29,Coventry,AstonVilla,0,1,A,12,1,0,1994
495,E0,1994-08-30,CrystalPalace,Leeds,1,2,A,13,19,0,1994
496,E0,1994-08-30,Everton,NottmForest,1,2,A,15,27,0,1994
497,E0,1994-08-30,Ipswich,Tottenham,1,3,A,18,39,0,1994
498,E0,1994-08-31,Arsenal,Blackburn,0,0,D,0,4,1,1994
499,E0,1994-08-31,Chelsea,ManCity,3,0,H,11,22,2,1994
500,E0,1994-08-31,Leicester,QPR,1,1,D,20,30,1,1994
501,E0,1994-08-31,ManUnited,Wimbledon,3,0,H,23,44,2,1994
502,E0,1994-08-31,SheffieldWeds,Norwich,0,0,D,33,26,1,1994
503,E0,1994-08-31,Southampton,Liverpool,0,2,A,34,21,0,1994
504,E0,1994-08-31,WestHam,Newcastle,1,3,A,42,25,0,1994
505,E0,1994-10-09,AstonVilla,Ipswich,2,0,H,1,18,2,1994
506,E0,1994-10-09,Blackburn,Everton,3,0,H,4,15,2,1994
507,E0,1994-10-09,Liverpool,WestHam,0,0,D,21,42,1,1994
508,E0,1994-10-09,ManCity,CrystalPalace,1,1,D,22,13,1,1994
509,E0,1994-10-09,Newcastle,Chelsea,4,2,H,25,11,2,1994
510,E0,1994-10-09,Norwich,Arsenal,0,0,D,26,0,1,1994
511,E0,1994-10-09,NottmForest,SheffieldWeds,4,1,H,27,33,2,1994
512,E0,1994-10-09,QPR,Coventry,2,2,D,30,12,1,1994
513,E0,1994-10-09,Wimbledon,Leicester,2,1,H,44,20,2,1994
514,E0,1994-11-09,Leeds,ManUnited,2,1,H,19,23,2,1994
515,E0,1994-12-09,Tottenham,Southampton,1,2,A,39,34,0,1994
516,E0,1994-09-17,Coventry,Leeds,2,1,H,12,19,2,1994
517,E0,1994-09-17,CrystalPalace,Wimbledon,0,0,D,13,44,1,1994
518,E0,1994-09-17,Everton,QPR,2,2,D,15,30,1,1994
519,E0,1994-09-17,Leicester,Tottenham,3,1,H,20,39,2,1994
520,E0,1994-09-17,ManUnited,Liverpool,2,0,H,23,21,2,1994
521,E0,1994-09-17,SheffieldWeds,ManCity,1,1,D,33,22,1,1994
522,E0,1994-09-17,Southampton,NottmForest,1,1,D,34,27,1,1994
523,E0,1994-09-17,WestHam,AstonVilla,1,0,H,42,1,2,1994
524,E0,1994-09-18,Arsenal,Newcastle,2,3,A,0,25,0,1994
525,E0,1994-09-18,Chelsea,Blackburn,1,2,A,11,4,0,1994
526,E0,1994-09-19,Ipswich,Norwich,1,2,A,18,26,0,1994
527,E0,1994-09-24,Blackburn,AstonVilla,3,1,H,4,1,2,1994
528,E0,1994-09-24,Coventry,Southampton,1,3,A,12,34,0,1994
529,E0,1994-09-24,CrystalPalace,Chelsea,0,1,A,13,11,0,1994
530,E0,1994-09-24,Everton,Leicester,1,1,D,15,20,1,1994
531,E0,1994-09-24,Ipswich,ManUnited,3,2,H,18,23,2,1994
532,E0,1994-09-24,ManCity,Norwich,2,0,H,22,26,2,1994
533,E0,1994-09-24,Newcastle,Liverpool,1,1,D,25,21,1,1994
534,E0,1994-09-24,QPR,Wimbledon,0,1,A,30,44,0,1994
535,E0,1994-09-24,Tottenham,NottmForest,1,4,A,39,27,0,1994
536,E0,1994-09-25,WestHam,Arsenal,0,2,A,42,0,0,1994
537,E0,1994-09-26,SheffieldWeds,Leeds,1,1,D,33,19,1,1994
538,E0,1994-01-10,Arsenal,CrystalPalace,1,2,A,0,13,0,1994
539,E0,1994-01-10,AstonVilla,Newcastle,0,2,A,1,25,0,1994
540,E0,1994-01-10,Leeds,ManCity,2,0,H,19,22,2,1994
541,E0,1994-01-10,Liverpool,SheffieldWeds,4,1,H,21,33,2,1994
542,E0,1994-01-10,ManUnited,Everton,2,0,H,23,15,2,1994
543,E0,1994-01-10,Norwich,Blackburn,2,1,H,26,4,2,1994
544,E0,1994-01-10,Southampton,Ipswich,3,1,H,34,18,2,1994
545,E0,1994-01-10,Wimbledon,Tottenham,1,2,A,44,39,0,1994
546,E0,1994-02-10,Chelsea,WestHam,1,2,A,11,42,0,1994
547,E0,1994-02-10,NottmForest,QPR,3,2,H,27,30,2,1994
548,E0,1994-03-10,Leicester,Coventry,2,2,D,20,12,1,1994
549,E0,1994-08-10,Chelsea,Leicester,4,0,H,11,20,2,1994
550,E0,1994-08-10,Liverpool,AstonVilla,3,2,H,21,1,2,1994
551,E0,1994-08-10,ManCity,NottmForest,3,3,D,22,27,1,1994
552,E0,1994-08-10,Norwich,Leeds,2,1,H,26,19,2,1994
553,E0,1994-08-10,SheffieldWeds,ManUnited,1,0,H,33,23,2,1994
554,E0,1994-08-10,Southampton,Everton,2,0,H,34,15,2,1994
555,E0,1994-08-10,Tottenham,QPR,1,1,D,39,30,1,1994
556,E0,1994-08-10,WestHam,CrystalPalace,1,0,H,42,13,2,1994
557,E0,1994-08-10,Wimbledon,Arsenal,1,3,A,44,0,0,1994
558,E0,1994-09-10,Newcastle,Blackburn,1,1,D,25,4,1,1994
559,E0,1994-10-10,Coventry,Ipswich,2,0,H,12,18,2,1994
560,E0,1994-10-15,Arsenal,Chelsea,3,1,H,0,11,2,1994
561,E0,1994-10-15,AstonVilla,Norwich,1,1,D,1,26,1,1994
562,E0,1994-10-15,Blackburn,Liverpool,3,2,H,4,21,2,1994
563,E0,1994-10-15,CrystalPalace,Newcastle,0,1,A,13,25,0,1994
564,E0,1994-10-15,Everton,Coventry,0,2,A,15,12,0,1994
565,E0,1994-10-15,Leeds,Tottenham,1,1,D,19,39,1,1994
566,E0,1994-10-15,Leicester,Southampton,4,3,H,20,34,2,1994
567,E0,1994-10-15,ManUnited,WestHam,1,0,H,23,42,2,1994
568,E0,1994-10-15,QPR,ManCity,1,2,A,30,22,0,1994
569,E0,1994-10-16,Ipswich,SheffieldWeds,1,2,A,18,33,0,1994
570,E0,1994-10-17,NottmForest,Wimbledon,3,1,H,27,44,2,1994
571,E0,1994-10-22,AstonVilla,NottmForest,0,2,A,1,27,0,1994
572,E0,1994-10-22,CrystalPalace,Everton,1,0,H,13,15,2,1994
573,E0,1994-10-22,Liverpool,Wimbledon,3,0,H,21,44,2,1994
574,E0,1994-10-22,ManCity,Tottenham,5,2,H,22,39,2,1994
575,E0,1994-10-22,Newcastle,SheffieldWeds,2,1,H,25,33,2,1994
576,E0,1994-10-22,Norwich,QPR,4,2,H,26,30,2,1994
577,E0,1994-10-22,WestHam,Southampton,2,0,H,42,34,2,1994
578,E0,1994-10-23,Arsenal,Coventry,2,1,H,0,12,2,1994
579,E0,1994-10-23,Blackburn,ManUnited,2,4,A,4,23,0,1994
580,E0,1994-10-23,Chelsea,Ipswich,2,0,H,11,18,2,1994
581,E0,1994-10-24,Leeds,Leicester,2,1,H,19,20,2,1994
582,E0,1994-10-29,Coventry,ManCity,1,0,H,12,22,2,1994
583,E0,1994-10-29,Everton,Arsenal,1,1,D,15,0,1,1994
584,E0,1994-10-29,Ipswich,Liverpool,1,3,A,18,21,0,1994
585,E0,1994-10-29,Leicester,CrystalPalace,0,1,A,20,13,0,1994
586,E0,1994-10-29,ManUnited,Newcastle,2,0,H,23,25,2,1994
587,E0,1994-10-29,NottmForest,Blackburn,0,2,A,27,4,0,1994
588,E0,1994-10-29,QPR,AstonVilla,2,0,H,30,1,2,1994
589,E0,1994-10-29,SheffieldWeds,Chelsea,1,1,D,33,11,1,1994
590,E0,1994-10-29,Southampton,Leeds,1,3,A,34,19,0,1994
591,E0,1994-10-29,Tottenham,WestHam,3,1,H,39,42,2,1994
592,E0,1994-10-30,Wimbledon,Norwich,1,0,H,44,26,2,1994
593,E0,1994-10-31,QPR,Liverpool,2,1,H,30,21,2,1994
594,E0,1994-01-11,Everton,WestHam,1,0,H,15,42,2,1994
595,E0,1994-01-11,Ipswich,Leeds,2,0,H,18,19,2,1994
596,E0,1994-02-11,Coventry,CrystalPalace,1,4,A,12,13,0,1994
597,E0,1994-02-11,SheffieldWeds,Blackburn,0,1,A,33,4,0,1994
598,E0,1994-02-11,Southampton,Norwich,1,1,D,34,26,1,1994
599,E0,1994-05-11,Blackburn,Tottenham,2,0,H,4,39,2,1994
600,E0,1994-05-11,CrystalPalace,Ipswich,3,0,H,13,18,2,1994
601,E0,1994-05-11,Leeds,Wimbledon,3,1,H,19,44,2,1994
602,E0,1994-05-11,Liverpool,NottmForest,1,0,H,21,27,2,1994
603,E0,1994-05-11,ManCity,Southampton,3,3,D,22,34,1,1994
604,E0,1994-05-11,Newcastle,QPR,2,1,H,25,30,2,1994
605,E0,1994-05-11,Norwich,Everton,0,0,D,26,15,1,1994
606,E0,1994-05-11,WestHam,Leicester,1,0,H,42,20,2,1994
607,E0,1994-06-11,Arsenal,SheffieldWeds,0,0,D,0,33,1,1994
608,E0,1994-06-11,AstonVilla,ManUnited,1,2,A,1,23,0,1994
609,E0,1994-06-11,Chelsea,Coventry,2,2,D,11,12,1,1994
610,E0,1994-07-11,NottmForest,Newcastle,0,0,D,27,25,1,1994
611,E0,1994-09-11,Liverpool,Chelsea,3,1,H,21,11,2,1994
612,E0,1994-09-11,Wimbledon,AstonVilla,4,3,H,44,1,2,1994
613,E0,1994-10-11,ManUnited,ManCity,5,0,H,23,22,2,1994
614,E0,1994-11-19,Coventry,Norwich,1,0,H,12,26,2,1994
615,E0,1994-11-19,Ipswich,Blackburn,1,3,A,18,4,0,1994
616,E0,1994-11-19,ManUnited,CrystalPalace,3,0,H,23,13,2,1994
617,E0,1994-11-19,NottmForest,Chelsea,0,1,A,27,11,0,1994
618,E0,1994-11-19,QPR,Leeds,3,2,H,30,19,2,1994
619,E0,1994-11-19,SheffieldWeds,WestHam,1,0,H,33,42,2,1994
620,E0,1994-11-19,Southampton,Arsenal,1,0,H,34,0,2,1994
621,E0,1994-11-19,Tottenham,AstonVilla,3,4,A,39,1,0,1994
622,E0,1994-11-19,Wimbledon,Newcastle,3,2,H,44,25,2,1994
623,E0,1994-11-20,Leicester,ManCity,0,1,A,20,22,0,1994
624,E0,1994-11-21,Everton,Liverpool,2,0,H,15,21,2,1994
625,E0,1994-11-23,Leicester,Arsenal,2,1,H,20,0,2,1994
626,E0,1994-11-23,Tottenham,Chelsea,0,0,D,39,11,1,1994
627,E0,1994-11-26,Arsenal,ManUnited,0,0,D,0,23,1,1994
628,E0,1994-11-26,Blackburn,QPR,4,0,H,4,30,2,1994
629,E0,1994-11-26,Chelsea,Everton,0,1,A,11,15,0,1994
630,E0,1994-11-26,CrystalPalace,Southampton,0,0,D,13,34,1,1994
631,E0,1994-11-26,Leeds,NottmForest,1,0,H,19,27,2,1994
632,E0,1994-11-26,Liverpool,Tottenham,1,1,D,21,39,1,1994
633,E0,1994-11-26,ManCity,Wimbledon,2,0,H,22,44,2,1994
634,E0,1994-11-26,Newcastle,Ipswich,1,1,D,25,18,1,1994
635,E0,1994-11-26,Norwich,Leicester,2,1,H,26,20,2,1994
636,E0,1994-11-26,WestHam,Coventry,0,1,A,42,12,0,1994
637,E0,1994-11-27,AstonVilla,SheffieldWeds,1,1,D,1,33,1,1994
638,E0,1994-03-12,Coventry,Liverpool,1,1,D,12,21,1,1994
639,E0,1994-03-12,Ipswich,ManCity,1,2,A,18,22,0,1994
640,E0,1994-03-12,Leicester,AstonVilla,1,1,D,20,1,1,1994
641,E0,1994-03-12,ManUnited,Norwich,1,0,H,23,26,2,1994
642,E0,1994-03-12,NottmForest,Arsenal,2,2,D,27,0,1,1994
643,E0,1994-03-12,SheffieldWeds,CrystalPalace,1,0,H,33,13,2,1994
644,E0,1994-03-12,Southampton,Chelsea,0,1,A,34,11,0,1994
645,E0,1994-03-12,Tottenham,Newcastle,4,2,H,39,25,2,1994
646,E0,1994-03-12,Wimbledon,Blackburn,0,3,A,44,4,0,1994
647,E0,1994-04-12,Everton,Leeds,3,0,H,15,19,2,1994
648,E0,1994-04-12,QPR,WestHam,2,1,H,30,42,2,1994
649,E0,1994-10-12,AstonVilla,Everton,0,0,D,1,15,1,1994
650,E0,1994-10-12,Blackburn,Southampton,3,2,H,4,34,2,1994
651,E0,1994-10-12,Leeds,WestHam,2,2,D,19,42,1,1994
652,E0,1994-10-12,Newcastle,Leicester,3,1,H,25,20,2,1994
653,E0,1994-10-12,Norwich,Chelsea,3,0,H,26,11,2,1994
654,E0,1994-10-12,NottmForest,Ipswich,4,1,H,27,18,2,1994
655,E0,1994-10-12,QPR,ManUnited,2,3,A,30,23,0,1994
656,E0,1994-10-12,Tottenham,SheffieldWeds,3,1,H,39,33,2,1994
657,E0,1994-10-12,Wimbledon,Coventry,2,0,H,44,12,2,1994
658,E0,1994-11-12,Liverpool,CrystalPalace,0,0,D,21,13,1,1994
659,E0,1994-12-12,ManCity,Arsenal,1,2,A,22,0,0,1994
660,E0,1994-12-16,Ipswich,Wimbledon,2,2,D,18,44,1,1994
661,E0,1994-12-17,Arsenal,Leeds,1,3,A,0,19,0,1994
662,E0,1994-12-17,Coventry,Newcastle,0,0,D,12,25,1,1994
663,E0,1994-12-17,CrystalPalace,Norwich,0,1,A,13,26,0,1994
664,E0,1994-12-17,Everton,Tottenham,0,0,D,15,39,1,1994
665,E0,1994-12-17,Leicester,Blackburn,0,0,D,20,4,1,1994
666,E0,1994-12-17,ManUnited,NottmForest,1,2,A,23,27,0,1994
667,E0,1994-12-17,SheffieldWeds,QPR,0,2,A,33,30,0,1994
668,E0,1994-12-17,WestHam,ManCity,3,0,H,42,22,2,1994
669,E0,1994-12-18,Chelsea,Liverpool,0,0,D,11,21,1,1994
670,E0,1994-12-19,Southampton,AstonVilla,2,1,H,34,1,2,1994
671,E0,1994-12-26,Arsenal,AstonVilla,0,0,D,0,1,1,1994
672,E0,1994-12-26,Chelsea,ManUnited,2,3,A,11,23,0,1994
673,E0,1994-12-26,Coventry,NottmForest,0,0,D,12,27,1,1994
674,E0,1994-12-26,CrystalPalace,QPR,0,0,D,13,30,1,1994
675,E0,1994-12-26,Everton,SheffieldWeds,1,4,A,15,33,0,1994
676,E0,1994-12-26,Leeds,Newcastle,0,0,D,19,25,1,1994
677,E0,1994-12-26,Leicester,Liverpool,1,2,A,20,21,0,1994
678,E0,1994-12-26,ManCity,Blackburn,1,3,A,22,4,0,1994
679,E0,1994-12-26,Norwich,Tottenham,0,2,A,26,39,0,1994
680,E0,1994-12-26,Southampton,Wimbledon,2,3,A,34,44,0,1994
681,E0,1994-12-26,WestHam,Ipswich,1,1,D,42,18,1,1994
682,E0,1994-12-27,NottmForest,Norwich,1,0,H,27,26,2,1994
683,E0,1994-12-27,Tottenham,CrystalPalace,0,0,D,39,13,1,1994
684,E0,1994-12-28,AstonVilla,Chelsea,3,0,H,1,11,2,1994
685,E0,1994-12-28,Ipswich,Arsenal,0,2,A,18,0,0,1994
686,E0,1994-12-28,Liverpool,ManCity,2,0,H,21,22,2,1994
687,E0,1994-12-28,ManUnited,Leicester,1,1,D,23,20,1,1994
688,E0,1994-12-28,QPR,Southampton,2,2,D,30,34,1,1994
689,E0,1994-12-28,SheffieldWeds,Coventry,5,1,H,33,12,2,1994
690,E0,1994-12-28,Wimbledon,WestHam,1,0,H,44,42,2,1994
691,E0,1994-12-31,Arsenal,QPR,1,3,A,0,30,0,1994
692,E0,1994-12-31,Chelsea,Wimbledon,1,1,D,11,44,1,1994
693,E0,1994-12-31,Coventry,Tottenham,0,4,A,12,39,0,1994
694,E0,1994-12-31,CrystalPalace,Blackburn,0,1,A,13,4,0,1994
695,E0,1994-12-31,Everton,Ipswich,4,1,H,15,18,2,1994
696,E0,1994-12-31,Leeds,Liverpool,0,2,A,19,21,0,1994
697,E0,1994-12-31,Leicester,SheffieldWeds,0,1,A,20,33,0,1994
698,E0,1994-12-31,ManCity,AstonVilla,2,2,D,22,1,1,1994
699,E0,1994-12-31,Norwich,Newcastle,2,1,H,26,25,2,1994
700,E0,1994-12-31,Southampton,ManUnited,2,2,D,34,23,1,1994
701,E0,1994-12-31,WestHam,NottmForest,3,1,H,42,27,2,1994
702,E0,1995-02-01,AstonVilla,Leeds,0,0,D,1,19,1,1995
703,E0,1995-02-01,Blackburn,WestHam,4,2,H,4,42,2,1995
704,E0,1995-02-01,Ipswich,Leicester,4,1,H,18,20,2,1995
705,E0,1995-02-01,Liverpool,Norwich,4,0,H,21,26,2,1995
706,E0,1995-02-01,Newcastle,ManCity,0,0,D,25,22,1,1995
707,E0,1995-02-01,NottmForest,CrystalPalace,1,0,H,27,13,2,1995
708,E0,1995-02-01,SheffieldWeds,Southampton,1,1,D,33,34,1,1995
709,E0,1995-02-01,Tottenham,Arsenal,1,0,H,39,0,2,1995
710,E0,1995-02-01,Wimbledon,Everton,2,1,H,44,15,2,1995
711,E0,1995-03-01,ManUnited,Coventry,2,0,H,23,12,2,1995
712,E0,1995-01-14,Arsenal,Everton,1,1,D,0,15,1,1995
713,E0,1995-01-14,AstonVilla,QPR,2,1,H,1,30,2,1995
714,E0,1995-01-14,Blackburn,NottmForest,3,0,H,4,27,2,1995
715,E0,1995-01-14,Chelsea,SheffieldWeds,1,1,D,11,33,1,1995
716,E0,1995-01-14,CrystalPalace,Leicester,2,0,H,13,20,2,1995
717,E0,1995-01-14,Leeds,Southampton,0,0,D,19,34,1,1995
718,E0,1995-01-14,Liverpool,Ipswich,0,1,A,21,18,0,1995
719,E0,1995-01-14,ManCity,Coventry,0,0,D,22,12,1,1995
